id,image_id,category_id,segmentation,area,bbox,iscrowd,attributes,subset,set_type
1044,863,26,"[[202.25, 181.75, 205.38, 174.12, 206.88, 165.5, 209.38, 156.38, 210.25, 145.62, 211.12, 138.0, 210.12, 127.94, 208.25, 122.62, 206.75, 115.94, 205.25, 109.81, 202.75, 103.25, 201.0, 98.25, 199.12, 94.06, 210.75, 87.94, 213.0, 92.25, 214.75, 96.44, 216.12, 100.38, 217.88, 104.5, 219.75, 109.12, 221.62, 114.44, 223.5, 122.25, 224.0, 129.0, 224.75, 134.25, 224.88, 140.75, 224.12, 149.0, 223.5, 155.88, 222.88, 160.75, 222.0, 166.0, 220.75, 171.12, 219.25, 176.38, 217.75, 180.62, 215.38, 186.38]]",1360.0,"[199.12, 87.94, 25.76, 98.44]",0,{'occluded': False},train,stenosis
1045,116,26,"[[245.12, 50.12, 252.75, 55.72, 258.0, 60.91, 263.5, 65.75, 270.5, 74.19, 277.25, 83.62, 282.0, 89.81, 286.5, 97.0, 290.0, 105.88, 292.0, 114.69, 306.0, 110.88, 304.25, 102.88, 301.75, 95.06, 298.75, 88.62, 296.0, 82.81, 292.5, 78.38, 287.5, 72.75, 282.5, 67.38, 278.5, 62.56, 274.5, 57.75, 268.5, 52.31, 263.5, 47.91, 259.75, 45.09, 256.25, 41.69]]",1192.0,"[245.12, 41.69, 60.88, 73.0]",0,{'occluded': False},train,stenosis
1046,116,26,"[[272.75, 38.53, 278.5, 37.41, 284.25, 37.59, 291.5, 38.59, 300.5, 41.09, 309.75, 43.62, 317.25, 46.81, 323.75, 49.31, 329.0, 52.31, 334.25, 55.59, 340.75, 46.41, 335.75, 44.0, 329.25, 40.75, 323.5, 38.06, 317.25, 35.41, 311.5, 33.0, 306.5, 31.3, 299.75, 29.83, 293.25, 28.09, 286.75, 27.27, 280.0, 26.23, 273.25, 25.88]]",733.0,"[272.75, 25.88, 68.0, 29.71]",0,{'occluded': False},train,stenosis
1047,84,26,"[[163.5, 133.88, 172.5, 139.62, 180.38, 144.88, 188.12, 150.5, 199.62, 158.12, 208.12, 164.0, 217.75, 170.62, 226.38, 178.38, 232.12, 185.12, 237.25, 194.5, 240.5, 204.62, 244.12, 217.62, 249.25, 234.75, 251.38, 247.0, 254.25, 261.0, 257.5, 270.0, 261.75, 280.0, 265.0, 287.5, 271.0, 297.75, 281.25, 292.75, 277.75, 284.25, 275.5, 277.5, 272.0, 269.5, 268.75, 261.5, 266.25, 255.12, 264.75, 247.0, 261.5, 236.88, 258.5, 226.0, 257.0, 216.38, 253.12, 204.12, 249.0, 191.62, 246.88, 183.38, 241.75, 176.0, 236.75, 169.25, 230.0, 162.75, 224.62, 158.88, 218.62, 155.0, 212.88, 151.38, 205.88, 147.62, 199.88, 144.25, 192.88, 140.12, 187.38, 136.25, 180.88, 131.88, 170.5, 124.69]]",2619.0,"[163.5, 124.69, 117.75, 173.06]",0,{'occluded': False},train,stenosis
1048,84,26,"[[287.25, 362.5, 289.0, 371.25, 290.75, 378.25, 293.0, 385.75, 295.5, 396.0, 296.75, 402.5, 297.75, 409.25, 299.25, 415.5, 300.25, 421.75, 301.75, 428.5, 310.5, 426.75, 308.75, 418.0, 307.75, 412.25, 306.25, 406.75, 305.0, 400.5, 303.25, 393.25, 301.75, 386.25, 299.75, 378.5, 298.5, 372.25, 297.25, 365.0, 296.25, 361.25]]",592.0,"[287.25, 361.25, 23.25, 67.25]",0,{'occluded': False},train,stenosis
1049,575,26,"[[112.69, 293.0, 116.25, 297.75, 120.94, 304.5, 125.31, 310.25, 129.62, 316.0, 133.5, 321.5, 137.25, 326.75, 143.12, 332.75, 147.38, 337.25, 152.38, 342.0, 157.62, 346.75, 162.5, 339.0, 157.62, 336.0, 151.75, 330.0, 147.25, 325.0, 142.12, 317.0, 138.5, 311.5, 135.38, 306.5, 131.5, 301.25, 127.56, 297.0, 123.94, 292.75, 120.44, 287.75]]",634.0,"[112.69, 287.75, 49.81, 59.0]",0,{'occluded': False},train,stenosis
1050,575,26,"[[179.88, 351.75, 184.0, 353.5, 188.5, 355.75, 192.62, 358.75, 196.5, 361.0, 201.12, 364.75, 206.38, 358.5, 202.62, 355.75, 199.5, 353.0, 196.38, 350.75, 192.62, 348.75, 187.12, 346.25]]",196.0,"[179.88, 346.25, 26.5, 18.5]",0,{'occluded': False},train,stenosis
1051,575,26,"[[105.94, 197.75, 113.75, 194.75, 122.44, 192.25, 130.12, 190.62, 140.12, 189.38, 149.75, 188.38, 161.25, 187.5, 173.38, 187.75, 183.12, 187.5, 180.5, 171.75, 174.62, 171.75, 164.62, 171.75, 158.12, 172.0, 149.62, 173.62, 141.88, 174.5, 137.25, 175.25, 129.5, 177.0, 123.88, 178.25, 117.88, 180.5, 112.44, 182.12, 109.19, 183.75, 104.0, 187.5, 97.88, 191.25]]",1159.0,"[97.88, 171.75, 85.24, 26.0]",0,{'occluded': False},train,stenosis
1052,575,26,"[[182.5, 340.75, 186.5, 340.0, 191.25, 337.75, 195.5, 333.25, 199.5, 328.25, 204.0, 323.0, 205.5, 321.25, 212.25, 326.25, 209.62, 329.75, 207.75, 332.25, 205.25, 335.75, 202.12, 338.75, 198.62, 342.25, 194.5, 344.25, 190.25, 345.75, 187.38, 346.25]]",259.0,"[182.5, 321.25, 29.75, 25.0]",0,{'occluded': False},train,stenosis
1053,911,26,"[[252.75, 51.84, 254.62, 54.06, 257.0, 56.59, 258.5, 60.19, 260.0, 65.19, 260.25, 67.62, 272.25, 65.19, 270.75, 60.09, 270.0, 56.72, 268.25, 53.25, 266.25, 49.88, 263.25, 47.09, 261.0, 45.12]]",241.0,"[252.75, 45.12, 19.5, 22.5]",0,{'occluded': False},train,stenosis
1054,911,26,"[[231.0, 101.25, 233.12, 97.94, 236.12, 93.25, 237.5, 90.25, 240.38, 85.5, 246.0, 79.69, 250.88, 76.12, 254.12, 73.69, 262.5, 83.31, 258.75, 87.25, 255.25, 90.12, 251.5, 93.62, 249.62, 96.06, 247.62, 99.19, 245.62, 102.56, 244.25, 105.56]]",443.0,"[231.0, 73.69, 31.5, 31.87]",0,{'occluded': False},train,stenosis
1055,841,26,"[[186.38, 69.69, 190.25, 73.56, 193.75, 76.19, 198.62, 78.88, 203.12, 80.88, 209.75, 82.88, 216.12, 83.25, 222.0, 82.69, 226.88, 81.56, 224.38, 72.38, 220.62, 72.88, 215.0, 73.06, 210.75, 72.56, 204.88, 70.69, 201.38, 68.69, 197.38, 66.0, 193.12, 63.5]]",392.0,"[186.38, 63.5, 40.5, 19.75]",0,{'occluded': False},train,stenosis
1056,841,26,"[[209.12, 171.25, 211.75, 163.75, 215.12, 155.75, 217.62, 148.88, 220.62, 141.25, 224.38, 132.5, 227.5, 124.31, 229.88, 116.81, 239.5, 121.0, 237.88, 126.38, 236.38, 130.38, 235.25, 134.5, 233.75, 137.88, 231.5, 144.0, 228.25, 153.12, 224.62, 161.62, 221.5, 167.12, 216.5, 175.88]]",626.0,"[209.12, 116.81, 30.38, 59.07]",0,{'occluded': False},train,stenosis
1057,669,26,"[[256.75, 108.75, 261.0, 114.38, 266.5, 122.44, 270.75, 127.44, 277.75, 134.0, 281.5, 137.62, 285.0, 142.0, 288.0, 146.25, 290.0, 151.88, 292.0, 156.12, 293.75, 161.5, 295.75, 167.0, 299.0, 175.75, 302.0, 182.12, 304.0, 188.38, 305.0, 191.25, 316.25, 186.75, 313.25, 180.62, 309.25, 172.75, 307.25, 166.12, 304.0, 157.25, 302.0, 150.62, 300.75, 144.12, 299.0, 137.88, 293.75, 132.12, 288.5, 127.5, 281.5, 120.5, 277.5, 115.31, 274.25, 110.12, 271.5, 105.38]]",1167.0,"[256.75, 105.38, 59.5, 85.87]",0,{'occluded': False},train,stenosis
1058,511,26,"[[180.38, 102.31, 188.62, 100.88, 196.38, 99.81, 203.0, 99.38, 209.25, 100.31, 215.0, 102.38, 218.5, 103.94, 221.75, 105.62, 225.62, 108.44, 228.75, 111.12, 224.62, 116.94, 221.5, 113.75, 217.0, 110.75, 213.75, 109.12, 207.88, 107.5, 202.62, 106.69, 197.62, 106.25, 192.38, 106.81, 188.25, 107.5, 186.62, 107.88]]",319.0,"[180.38, 99.38, 48.37, 17.56]",0,{'occluded': False},train,stenosis
1059,511,26,"[[119.0, 54.69, 126.56, 54.94, 133.88, 55.75, 140.75, 56.66, 149.25, 58.19, 157.38, 59.34, 167.75, 60.5, 177.5, 61.56, 185.62, 62.81, 193.75, 65.12, 198.62, 66.88, 205.75, 68.75, 210.5, 70.38, 216.25, 73.12, 221.12, 75.38, 226.5, 75.5, 231.88, 75.56, 236.62, 77.0, 237.62, 85.25, 231.12, 83.0, 225.12, 82.56, 220.75, 82.0, 210.62, 79.31, 201.12, 76.5, 190.12, 73.06, 179.12, 70.5, 169.75, 69.31, 155.75, 66.81, 146.25, 65.38, 140.75, 64.62, 134.75, 64.12, 127.5, 63.09, 121.0, 62.81]]",958.0,"[119.0, 54.69, 118.62, 30.56]",0,{'occluded': False},train,stenosis
1060,511,26,"[[107.19, 73.38, 114.88, 76.19, 122.56, 79.88, 132.25, 84.06, 140.12, 87.75, 147.0, 92.25, 155.0, 97.12, 162.12, 102.44, 168.0, 108.0, 174.88, 114.5, 182.62, 123.0, 186.88, 129.5, 189.75, 134.75, 192.12, 142.25, 193.88, 149.12, 196.12, 155.75, 199.5, 164.25, 202.0, 171.0, 204.0, 177.62, 207.0, 187.12, 216.88, 183.62, 215.0, 177.12, 213.5, 171.0, 211.0, 165.0, 208.5, 157.62, 205.75, 150.38, 202.5, 140.5, 199.62, 133.38, 196.5, 125.38, 193.38, 118.0, 187.88, 110.5, 181.88, 104.94, 177.25, 99.75, 171.5, 94.94, 164.75, 90.25, 158.62, 86.56, 148.5, 80.25, 142.12, 77.38, 136.12, 73.69, 129.38, 68.88, 124.06, 65.19, 117.56, 63.0, 113.19, 61.34, 110.69, 60.66]]",1886.0,"[107.19, 60.66, 109.69, 126.46]",0,{'occluded': False},train,stenosis
1061,556,26,"[[244.0, 415.75, 248.0, 419.25, 252.12, 422.25, 256.25, 425.5, 260.75, 427.25, 266.25, 429.5, 273.25, 431.5, 276.25, 422.5, 271.0, 420.75, 265.75, 418.75, 261.0, 416.75, 258.0, 415.0, 254.88, 413.25, 252.12, 410.5]]",289.0,"[244.0, 410.5, 32.25, 21.0]",0,{'occluded': False},train,stenosis
1062,556,26,"[[305.75, 438.0, 311.75, 438.75, 320.0, 439.75, 326.0, 440.25, 331.25, 440.5, 336.0, 441.0, 341.25, 441.75, 346.75, 442.5, 347.25, 435.75, 341.0, 434.5, 334.5, 433.5, 328.25, 432.5, 322.0, 431.5, 315.75, 430.5, 311.75, 429.5, 307.5, 428.5]]",322.0,"[305.75, 428.5, 41.5, 14.0]",0,{'occluded': False},train,stenosis
1063,556,26,"[[95.81, 245.0, 99.06, 238.12, 102.69, 231.25, 107.88, 223.12, 113.88, 215.12, 118.69, 210.0, 125.12, 205.25, 132.0, 201.38, 140.38, 198.0, 148.38, 196.75, 153.0, 207.5, 147.62, 209.25, 140.5, 211.25, 136.38, 214.0, 130.38, 218.12, 125.94, 221.75, 121.31, 226.25, 117.5, 231.25, 114.31, 236.75, 111.06, 241.5, 108.5, 246.12, 107.69, 248.12]]",884.0,"[95.81, 196.75, 57.19, 51.37]",0,{'occluded': False},train,stenosis
1064,556,26,"[[91.44, 256.5, 90.25, 261.5, 89.0, 265.75, 87.81, 273.5, 87.44, 279.0, 87.25, 285.75, 87.0, 292.5, 86.25, 299.75, 86.38, 306.5, 87.0, 313.0, 88.62, 319.0, 91.19, 325.5, 93.62, 331.5, 97.38, 338.5, 101.25, 344.5, 106.5, 351.75, 112.31, 358.75, 116.69, 364.0, 124.31, 356.5, 121.94, 353.25, 118.5, 348.75, 115.31, 343.0, 111.06, 337.5, 108.06, 331.25, 104.69, 323.75, 101.44, 318.25, 99.06, 310.0, 99.25, 300.5, 99.62, 290.75, 99.88, 284.25, 100.25, 278.5, 100.88, 272.5, 101.25, 266.5, 102.44, 260.5]]",1355.0,"[86.25, 256.5, 38.06, 107.5]",0,{'occluded': False},train,stenosis
1065,279,26,"[[61.94, 201.5, 65.44, 195.25, 71.62, 189.12, 77.0, 183.88, 85.12, 177.12, 92.69, 169.75, 100.56, 164.0, 109.88, 157.12, 118.25, 152.88, 126.25, 149.62, 136.62, 147.38, 145.12, 145.62, 155.38, 143.62, 163.75, 142.5, 169.88, 152.88, 163.0, 153.5, 153.38, 154.25, 142.5, 156.38, 132.75, 159.25, 124.75, 162.25, 117.06, 165.75, 111.44, 169.88, 104.38, 174.75, 98.56, 179.62, 93.0, 184.75, 87.81, 190.0, 80.81, 195.5, 75.12, 200.75, 70.44, 205.62]]",1292.0,"[61.94, 142.5, 107.94, 63.12]",0,{'occluded': False},train,stenosis
1,736,26,"[[196.13, 140.17, 201.27, 139.18, 211.53, 138.51, 221.13, 140.17, 225.27, 141.49, 226.43, 135.37, 220.31, 131.89, 215.01, 130.07, 208.22, 130.23, 197.13, 132.06, 193.48, 133.38]]",258.0,"[193.48, 130.07, 32.95, 11.42]",0,{'occluded': False},train,stenosis
2,736,26,"[[96.75, 117.12, 101.5, 113.31, 118.12, 109.44, 129.12, 110.62, 140.12, 114.5, 148.25, 117.38, 151.38, 102.31, 133.25, 98.12, 122.31, 96.06, 115.75, 97.81, 98.25, 102.56, 93.19, 104.69]]",738.0,"[93.19, 96.06, 58.19, 21.32]",0,{'occluded': False},train,stenosis
3,635,26,"[[169.25, 117.44, 185.25, 128.12, 204.88, 132.25, 213.88, 132.25, 216.25, 145.12, 198.75, 146.88, 181.12, 142.38, 166.62, 133.25, 155.25, 126.06]]",831.0,"[155.25, 117.44, 61.0, 29.44]",0,{'occluded': False},train,stenosis
4,635,26,"[[234.25, 153.0, 244.88, 163.0, 248.88, 179.0, 248.38, 203.5, 246.12, 222.88, 248.62, 239.75, 262.0, 254.25, 282.25, 267.5, 290.75, 259.25, 276.75, 250.38, 267.0, 238.75, 262.0, 229.25, 259.5, 215.5, 261.25, 197.88, 263.0, 179.0, 261.0, 163.5, 251.62, 151.5, 241.75, 142.62]]",1823.0,"[234.25, 142.62, 56.5, 124.88]",0,{'occluded': False},train,stenosis
5,635,26,"[[295.32, 306.34, 300.09, 311.82, 303.67, 306.82, 307.48, 301.33, 311.3, 294.89, 312.73, 288.7, 311.54, 281.54, 310.11, 275.58, 307.96, 271.53, 299.85, 279.64, 302.48, 281.3, 303.43, 286.31, 303.67, 291.32, 299.38, 299.19, 297.71, 303.24]]",316.0,"[295.32, 271.53, 17.41, 40.29]",0,{'occluded': False},train,stenosis
6,635,26,"[[42.69, 157.25, 57.56, 135.62, 79.25, 118.31, 111.0, 101.44, 121.69, 121.88, 99.75, 132.88, 84.31, 141.5, 68.81, 159.0, 59.34, 170.0]]",1907.0,"[42.69, 101.44, 79.0, 68.56]",0,{'occluded': False},train,stenosis
7,635,26,"[[293.25, 308.5, 284.0, 324.25, 282.0, 337.5, 289.25, 352.75, 299.0, 362.0, 311.0, 374.75, 317.75, 369.25, 306.75, 359.5, 298.25, 349.0, 292.75, 342.0, 292.5, 332.0, 297.75, 319.5, 299.25, 314.75]]",650.0,"[282.0, 308.5, 35.75, 66.25]",0,{'occluded': False},train,stenosis
8,382,26,"[[80.12, 269.75, 86.19, 249.0, 95.81, 206.62, 110.75, 178.38, 125.0, 189.5, 111.12, 207.25, 106.12, 225.5, 99.75, 253.62, 96.88, 268.0, 97.56, 273.5, 91.19, 284.25]]",1507.0,"[80.12, 178.38, 44.88, 105.87]",0,{'occluded': False},train,stenosis
9,382,26,"[[71.94, 326.5, 81.88, 339.5, 99.38, 345.75, 125.0, 356.25, 130.0, 342.75, 106.12, 335.75, 91.88, 329.5, 85.12, 319.0]]",761.0,"[71.94, 319.0, 58.06, 37.25]",0,{'occluded': False},train,stenosis
10,685,26,"[[222.12, 149.88, 229.75, 149.62, 241.5, 152.12, 251.12, 156.88, 255.75, 163.25, 262.25, 159.38, 249.38, 147.0, 238.75, 142.25, 228.12, 140.75, 220.38, 142.0]]",337.0,"[220.38, 140.75, 41.87, 22.5]",0,{'occluded': False},train,stenosis
11,685,26,"[[120.93, 136.15, 114.86, 138.64, 109.34, 142.5, 102.86, 146.23, 102.03, 148.02, 107.0, 155.88, 117.21, 150.5, 124.66, 147.05]]",226.0,"[102.03, 136.15, 22.63, 19.73]",0,{'occluded': False},train,stenosis
12,685,26,"[[259.8, 172.22, 264.17, 176.79, 268.34, 181.16, 271.92, 184.93, 276.49, 187.12, 281.26, 182.95, 277.28, 180.36, 274.3, 176.59, 271.32, 172.41, 267.35, 168.84]]",155.0,"[259.8, 168.84, 21.46, 18.28]",0,{'occluded': False},train,stenosis
13,572,26,"[[88.56, 271.15, 92.45, 281.38, 96.91, 289.3, 101.52, 295.78, 104.26, 298.08, 110.88, 291.89, 103.39, 280.94, 99.79, 272.3, 96.77, 267.12]]",295.0,"[88.56, 267.12, 22.32, 30.96]",0,{'occluded': False},train,stenosis
14,572,26,"[[118.5, 310.4, 125.7, 314.5, 135.3, 318.5, 145.7, 323.5, 154.1, 324.7, 162.8, 326.2, 169.2, 327.2, 169.1, 318.0, 154.3, 315.8, 141.9, 311.9, 137.6, 309.1, 134.0, 306.7, 127.3, 303.8, 124.3, 301.7]]",484.0,"[118.5, 301.7, 50.7, 25.5]",0,{'occluded': False},train,stenosis
15,572,26,"[[148.25, 173.0, 134.25, 176.0, 123.0, 190.88, 117.06, 208.12, 115.25, 223.88, 108.44, 231.25, 96.0, 242.25, 90.94, 247.0, 94.5, 259.25, 84.06, 262.75, 79.0, 244.62, 85.88, 234.25, 97.19, 228.62, 103.38, 223.0, 105.75, 212.25, 108.44, 194.12, 119.44, 173.38, 131.38, 165.38, 145.88, 161.75]]",1385.0,"[79.0, 161.75, 69.25, 101.0]",0,{'occluded': False},train,stenosis
16,752,26,"[[322.76, 171.76, 327.33, 188.45, 330.51, 207.13, 333.09, 220.64, 334.29, 227.99, 344.02, 225.4, 340.64, 208.32, 337.46, 195.01, 333.29, 181.1, 329.52, 168.38]]",510.0,"[322.76, 168.38, 21.26, 59.61]",0,{'occluded': False},train,stenosis
17,752,26,"[[223.75, 49.38, 236.12, 53.56, 255.88, 53.31, 268.75, 59.03, 262.5, 67.44, 253.62, 62.22, 243.25, 64.44, 232.12, 63.72, 222.75, 58.78, 220.0, 58.28]]",453.0,"[220.0, 49.38, 48.75, 18.06]",0,{'occluded': False},train,stenosis
18,752,26,"[[289.25, 83.31, 301.25, 101.62, 310.75, 126.12, 315.5, 156.62, 320.0, 166.5, 328.25, 161.25, 318.75, 127.38, 311.5, 104.56, 301.25, 87.25, 293.75, 75.12]]",784.0,"[289.25, 75.12, 39.0, 91.38]",0,{'occluded': False},train,stenosis
19,96,26,"[[150.38, 100.19, 140.12, 109.81, 128.25, 123.06, 117.75, 137.88, 112.75, 151.12, 118.25, 154.0, 130.62, 132.12, 140.38, 119.62, 151.88, 108.62, 157.25, 105.5, 150.88, 100.5]]",468.0,"[112.75, 100.19, 44.5, 53.81]",0,{'occluded': False},train,stenosis
20,529,26,"[[126.75, 139.38, 144.62, 139.0, 170.25, 137.5, 193.38, 137.5, 200.88, 127.94, 212.0, 128.62, 227.62, 129.0, 240.5, 132.25, 260.0, 149.0, 278.25, 167.5, 294.75, 189.62, 312.25, 208.12, 321.0, 212.12, 328.5, 206.75, 311.75, 194.25, 297.25, 172.12, 285.5, 155.0, 270.75, 141.88, 253.38, 126.12, 234.12, 117.94, 222.0, 115.81, 205.25, 116.88, 193.75, 117.56, 183.12, 125.44, 161.38, 126.12, 147.12, 126.12, 132.5, 126.88]]",2854.0,"[126.75, 115.81, 201.75, 96.31]",0,{'occluded': False},train,stenosis
21,226,26,"[[95.86, 90.52, 98.0, 82.41, 103.72, 75.97, 110.88, 71.92, 119.22, 69.53, 130.67, 68.1, 137.34, 67.39, 144.73, 68.1, 150.69, 70.49, 149.26, 81.22, 140.2, 80.5, 128.04, 80.98, 117.55, 87.42, 110.88, 97.19]]",822.0,"[95.86, 67.39, 54.83, 29.8]",0,{'occluded': False},train,stenosis
22,226,26,"[[215.6, 72.7, 221.47, 68.81, 224.78, 67.65, 229.91, 67.65, 238.02, 69.63, 244.98, 71.29, 247.79, 71.46, 249.61, 64.5, 241.83, 61.69, 234.05, 60.2, 227.26, 60.2, 221.96, 61.85, 211.7, 65.99]]",278.0,"[211.7, 60.2, 37.91, 12.5]",0,{'occluded': False},train,stenosis
23,226,26,"[[166.75, 95.25, 203.12, 119.0, 229.12, 138.0, 247.75, 170.0, 256.25, 196.0, 272.0, 256.25, 283.25, 252.62, 272.75, 205.38, 257.75, 161.0, 238.62, 126.75, 200.62, 99.81, 173.12, 81.25]]",2819.0,"[166.75, 81.25, 116.5, 175.0]",0,{'occluded': False},train,stenosis
24,345,26,"[[233.5, 213.38, 220.88, 213.88, 211.75, 219.62, 204.5, 227.0, 202.38, 234.0, 207.75, 241.62, 213.25, 248.62, 223.62, 259.0, 213.75, 265.25, 199.38, 254.25, 189.5, 241.38, 188.5, 230.75, 193.62, 219.12, 207.0, 208.0, 218.62, 201.5, 231.75, 199.75]]",1140.0,"[188.5, 199.75, 45.0, 65.5]",0,{'occluded': False},train,stenosis
25,700,26,"[[223.75, 87.12, 241.38, 106.88, 264.5, 129.12, 268.25, 145.62, 261.5, 171.12, 257.5, 193.0, 266.25, 194.62, 272.0, 169.5, 278.5, 146.5, 271.0, 119.25, 261.5, 106.5, 232.75, 78.88]]",1439.0,"[223.75, 78.88, 54.75, 115.74]",0,{'occluded': False},train,stenosis
26,965,26,"[[128.0, 78.38, 149.38, 85.19, 169.25, 92.94, 171.38, 81.38, 147.62, 73.0, 133.0, 67.69]]",478.0,"[128.0, 67.69, 43.38, 25.25]",0,{'occluded': False},train,stenosis
27,965,26,"[[188.25, 97.12, 206.38, 95.62, 219.5, 102.12, 235.88, 110.19, 245.38, 125.62, 256.75, 145.88, 262.0, 153.88, 262.75, 170.75, 268.8, 201.0, 288.9, 228.8, 293.8, 244.8, 301.5, 245.1, 297.3, 225.0, 276.5, 193.12, 270.5, 169.9, 271.7, 152.7, 259.25, 131.0, 249.25, 110.75, 237.62, 98.31, 224.88, 92.62, 212.38, 85.81, 196.25, 85.81, 185.62, 85.5]]",2043.0,"[185.62, 85.5, 115.88, 159.6]",0,{'occluded': False},train,stenosis
28,834,26,"[[200.0, 169.38, 215.25, 184.25, 239.5, 206.12, 252.25, 212.25, 257.25, 200.75, 235.75, 182.75, 216.0, 162.0, 209.5, 155.88]]",1024.0,"[200.0, 155.88, 57.25, 56.37]",0,{'occluded': False},train,stenosis
29,727,26,"[[106.25, 123.75, 126.0, 125.25, 152.75, 129.25, 155.75, 116.31, 124.06, 113.12, 108.19, 111.88]]",579.0,"[106.25, 111.88, 49.5, 17.37]",0,{'occluded': False},train,stenosis
30,659,26,"[[286.5, 122.69, 285.5, 107.88, 283.5, 97.94, 272.25, 92.5, 269.0, 91.5, 272.0, 102.5, 273.25, 113.38, 274.25, 123.44]]",363.0,"[269.0, 91.5, 17.5, 31.94]",0,{'occluded': False},train,stenosis
31,212,26,"[[222.0, 128.25, 234.62, 119.88, 247.88, 114.88, 252.88, 106.31, 257.75, 88.69, 255.88, 75.81, 267.0, 75.81, 268.5, 83.25, 267.5, 92.62, 266.5, 102.56, 264.75, 111.5, 261.75, 121.38, 254.88, 126.31, 245.75, 130.0, 235.38, 135.0, 228.62, 139.5]]",979.0,"[222.0, 75.81, 46.5, 63.69]",0,{'occluded': False},train,stenosis
32,384,26,"[[188.75, 93.12, 221.62, 102.25, 237.75, 108.25, 251.38, 118.62, 242.62, 126.31, 233.75, 120.38, 220.38, 117.62, 199.88, 111.94, 186.0, 106.25]]",901.0,"[186.0, 93.12, 65.38, 33.19]",0,{'occluded': False},train,stenosis
33,384,26,"[[290.2, 221.37, 290.86, 227.33, 290.53, 233.95, 289.2, 239.08, 287.71, 244.05, 287.38, 247.86, 287.38, 253.16, 289.37, 259.61, 299.47, 258.95, 297.48, 250.84, 297.15, 247.69, 298.31, 243.39, 299.63, 239.58, 299.63, 232.96, 300.29, 226.5, 300.29, 222.53]]",369.0,"[287.38, 221.37, 12.91, 38.24]",0,{'occluded': False},train,stenosis
34,430,26,"[[212.47, 360.77, 182.91, 353.86, 168.12, 347.9, 158.83, 343.84, 148.81, 339.79, 142.61, 334.54, 132.6, 324.29, 125.45, 310.7, 122.11, 300.21, 131.41, 299.02, 135.7, 308.79, 141.18, 317.85, 147.86, 325.48, 156.44, 330.97, 165.98, 335.98, 177.18, 339.79, 188.63, 343.37, 203.89, 346.47, 215.81, 349.8]]",1189.0,"[122.11, 299.02, 93.7, 61.75]",0,{'occluded': False},train,stenosis
35,430,26,"[[234.12, 136.25, 214.25, 139.5, 191.75, 146.0, 168.0, 160.38, 150.88, 178.38, 132.38, 203.38, 125.44, 222.0, 115.5, 260.25, 115.25, 283.75, 120.5, 294.25, 128.75, 293.5, 125.06, 281.5, 124.44, 264.0, 128.75, 246.0, 134.38, 229.25, 143.0, 211.88, 151.25, 195.0, 163.0, 182.0, 183.0, 164.38, 194.62, 157.0, 212.12, 150.75, 225.0, 147.25, 235.62, 147.25]]",2280.0,"[115.25, 136.25, 120.37, 158.0]",0,{'occluded': False},train,stenosis
36,591,26,"[[332.25, 310.25, 335.5, 342.75, 342.0, 368.5, 351.0, 369.25, 346.0, 347.75, 344.75, 332.25, 343.75, 314.25, 343.25, 307.25]]",600.0,"[332.25, 307.25, 18.75, 62.0]",0,{'occluded': False},train,stenosis
37,591,26,"[[204.57, 205.26, 217.68, 202.85, 227.34, 202.27, 228.03, 210.21, 221.36, 211.47, 207.79, 212.5, 205.84, 212.5]]",192.0,"[204.57, 202.27, 23.46, 10.23]",0,{'occluded': False},train,stenosis
38,129,26,"[[255.0, 102.25, 250.12, 112.75, 247.0, 127.0, 247.38, 145.62, 257.25, 147.88, 256.0, 132.62, 256.5, 121.0, 259.75, 111.31, 262.75, 107.38]]",386.0,"[247.0, 102.25, 15.75, 45.63]",0,{'occluded': False},train,stenosis
39,600,26,"[[300.93, 170.0, 297.03, 180.5, 295.53, 190.4, 295.13, 199.7, 296.13, 211.1, 299.73, 225.3, 309.9, 248.0, 298.4, 255.4, 288.63, 245.8, 282.53, 229.3, 279.23, 217.3, 278.13, 204.2, 278.43, 185.0, 279.33, 166.9, 281.25, 155.5]]",1682.0,"[278.13, 155.5, 31.77, 99.9]",0,{'occluded': False},train,stenosis
40,600,26,"[[81.08, 78.09, 92.35, 73.38, 102.58, 69.01, 116.38, 66.36, 126.04, 65.44, 118.68, 45.21, 103.04, 45.9, 90.74, 47.28, 79.24, 49.46, 69.93, 52.22]]",1155.0,"[69.93, 45.21, 56.11, 32.88]",0,{'occluded': False},train,stenosis
41,699,26,"[[263.0, 160.25, 269.0, 160.75, 276.25, 161.62, 283.75, 163.75, 290.0, 166.62, 296.25, 170.0, 299.75, 173.88, 303.5, 179.12, 305.0, 183.38, 307.5, 188.88, 310.5, 194.25, 314.5, 199.38, 317.5, 202.88, 321.0, 206.38, 318.25, 213.5, 313.0, 210.25, 310.0, 207.88, 306.5, 204.62, 304.5, 202.25, 302.25, 198.5, 299.25, 194.5, 297.25, 191.0, 295.75, 188.0, 294.0, 182.88, 292.0, 178.75, 289.0, 176.0, 285.25, 173.0, 281.75, 171.62, 277.5, 170.38]]",636.0,"[263.0, 160.25, 58.0, 53.25]",0,{'occluded': False},train,stenosis
